SampleDate,Result
8/24/09,0.207
8/24/09,0.379
8/25/09,0.164
8/25/09,0.206
8/25/09,0.154
8/26/09,0.116
8/26/09,0.13
8/27/09,0.146
8/27/09,0.178
8/31/09,0.133
9/3/09,0.24
10/19/09,0.554
10/20/09,14.1
10/20/09,0.676
12/16/09,0.0082
12/16/09,0.0133
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,1.233
1/16/10,0.23
1/16/10,0.23
1/16/10,0.48
1/16/10,0.23
1/16/10,0.833
1/16/10,0.3
1/16/10,1.43
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,0.23
1/16/10,1.2
2/20/10,2.21
2/20/10,0.678
2/20/10,4.86
2/20/10,0.798
2/20/10,0.362
2/20/10,1.04
2/20/10,0.351
2/20/10,0.795
2/20/10,0.913
2/20/10,0.23
2/20/10,0.275
2/20/10,0.23
2/20/10,0.525
2/20/10,3.2
2/20/10,1.17
2/20/10,0.515
2/20/10,2.14
2/20/10,0.375
2/20/10,0.44
2/20/10,0.514
2/20/10,1.44
2/20/10,3.29
2/20/10,0.404
2/20/10,0.314
2/20/10,0.725
2/20/10,0.321
3/1/10,0.007
3/9/10,0.0733
3/13/10,0.952
3/13/10,0.372
3/13/10,6.38
3/13/10,0.53
3/13/10,0.753
3/13/10,0.78
3/13/10,0.343
3/13/10,0.392
3/13/10,0.276
3/13/10,0.244
3/13/10,0.671
3/13/10,0.838
3/13/10,0.997
3/13/10,1.91
3/13/10,0.716
3/13/10,2.33
3/13/10,0.23
3/13/10,0.23
3/13/10,4.45
3/13/10,0.232
3/13/10,0.606
3/13/10,0.23
3/13/10,0.23
3/13/10,0.23
3/13/10,4.14
3/13/10,0.391
3/13/10,0.23
3/13/10,0.23
3/13/10,0.568
3/13/10,0.39
3/13/10,0.524
3/13/10,0.23
3/17/10,0.476
3/24/10,0.502
4/7/10,0.403
4/14/10,0.369
4/17/10,0.239
4/17/10,0.247
4/17/10,1.53
4/17/10,0.771
4/17/10,0.23
4/17/10,1.19
4/17/10,3.88
4/17/10,0.467
4/17/10,0.23
4/17/10,0.32
4/17/10,0.407
4/17/10,1.53
4/17/10,0.23
4/17/10,0.23
4/17/10,0.23
4/17/10,0.23
4/17/10,0.438
4/17/10,0.495
4/17/10,0.23
4/17/10,0.23
4/17/10,0.291
4/17/10,0.257
4/17/10,2.5
4/17/10,0.292
4/17/10,0.274
4/17/10,0.428
4/17/10,0.246
4/17/10,0.607
4/17/10,0.236
4/26/10,0.289
5/3/10,0.471
5/4/10,1.13
5/4/10,0.371
5/4/10,15.9
5/12/10,0.25
5/15/10,0.23
5/15/10,0.518
5/15/10,1.02
5/15/10,0.274
5/15/10,0.23
5/15/10,2.19
5/15/10,0.239
5/15/10,0.23
5/15/10,0.793
5/15/10,0.537
5/15/10,0.319
5/15/10,4.91
5/15/10,0.23
5/15/10,0.23
5/15/10,2.7
5/15/10,0.246
5/15/10,0.23
5/15/10,0.376
5/15/10,1.05
5/15/10,1.57
5/18/10,0.0995
5/18/10,0.315
5/19/10,0.89
5/19/10,0.0411
5/20/10,7.4
5/20/10,8.38
5/24/10,0.124
5/25/10,1.77
5/25/10,0.556
5/26/10,1.29
5/27/10,0.196
5/31/10,0.0074
6/1/10,0.0112
6/1/10,0.0061
6/1/10,0.25
6/2/10,0.53
6/2/10,0.0068
6/8/10,8.66
6/8/10,2.12
6/8/10,1.97
6/9/10,1.74
6/9/10,0.0377
6/10/10,0.0807
6/12/10,5.06
6/12/10,0.23
6/12/10,1.78
6/12/10,0.534
6/12/10,0.23
6/12/10,0.23
6/12/10,0.666
6/12/10,0.23
6/12/10,0.23
6/12/10,0.23
6/12/10,2.08
6/12/10,0.23
6/12/10,0.233
6/12/10,0.23
6/12/10,0.23
6/12/10,0.23
6/12/10,2.73
6/12/10,2.22
6/12/10,0.453
6/12/10,1.16
6/12/10,2.92
6/12/10,0.349
6/12/10,0.23
6/12/10,0.23
6/16/10,0.151
6/21/10,0.198
6/22/10,0.033
6/23/10,5
6/23/10,2.49
6/29/10,0.0881
6/29/10,1.39
7/17/10,0.23
7/17/10,1
7/17/10,0.23
7/17/10,0.289
7/17/10,0.39
7/17/10,0.826
7/17/10,0.355
7/17/10,0.387
7/17/10,0.335
7/17/10,2.42
7/17/10,1.06
7/17/10,0.92
7/17/10,0.778
7/17/10,0.342
7/17/10,0.23
7/17/10,0.372
7/17/10,0.605
7/17/10,0.321
7/17/10,0.23
7/17/10,0.488
7/17/10,0.23
7/17/10,0.504
7/19/10,0.244
8/21/10,0.314
8/21/10,0.903
8/21/10,3.09
8/21/10,1.09
8/21/10,5.33
8/21/10,0.23
8/21/10,0.23
8/21/10,0.23
8/21/10,0.23
8/21/10,0.23
8/21/10,0.253
8/21/10,2.44
8/21/10,0.23
8/21/10,0.23
8/21/10,0.325
8/21/10,0.23
8/21/10,0.23
8/21/10,0.23
8/21/10,0.23
8/21/10,0.48
8/21/10,0.476
8/21/10,0.23
8/21/10,0.475
8/21/10,1.96
8/21/10,2.7
8/21/10,0.23
8/24/10,0.306
8/27/10,0.219
9/1/10,0.231
9/2/10,0.197
9/11/10,0.34
9/11/10,0.23
9/11/10,0.23
9/11/10,0.23
9/11/10,0.23
9/11/10,0.23
9/11/10,0.993
9/11/10,0.256
9/11/10,0.831
9/11/10,0.605
9/11/10,0.477
9/11/10,0.23
9/11/10,0.26
9/11/10,0.982
9/11/10,4.22
9/11/10,0.23
9/11/10,0.23
9/11/10,1.48
9/11/10,0.23
9/11/10,0.23
10/4/10,0.399
10/5/10,0.491
10/7/10,1.91
10/7/10,15.7
10/23/10,0.392
10/23/10,0.178
10/23/10,1.06
10/23/10,0.359
10/23/10,1.62
10/23/10,5.74
10/23/10,0.078
10/23/10,0.677
10/23/10,1.85
10/23/10,0.791
10/23/10,0.521
10/23/10,0.269
10/23/10,0.962
10/23/10,0.359
10/23/10,5.69
10/23/10,2.27
10/23/10,5.17
10/23/10,0.239
10/23/10,0.627
10/23/10,0.159
10/23/10,0.372
10/23/10,0.271
10/23/10,5.64
10/23/10,1.12
10/23/10,0.245
10/23/10,3.29
10/23/10,0.759
11/20/10,0.23
11/20/10,1.66
11/20/10,0.337
11/20/10,0.23
11/20/10,0.23
11/20/10,0.572
11/20/10,0.915
11/20/10,3.98
11/20/10,6.38
11/20/10,0.386
11/20/10,2.05
11/20/10,0.324
11/20/10,0.62
11/20/10,7.62
11/20/10,0.23
11/20/10,0.23
11/20/10,1.4
11/20/10,6.31
11/20/10,1.17
11/20/10,0.255
11/20/10,1.59
11/20/10,0.23
11/20/10,0.451
11/20/10,1.58
11/20/10,6.9
11/20/10,4.39
11/20/10,1.05
11/20/10,7
11/20/10,0.722
11/20/10,1.82
11/20/10,0.625
11/20/10,3.7
11/20/10,0.55
11/20/10,1.75
12/18/10,0.415
12/18/10,1.96
12/18/10,1.06
12/18/10,0.36
12/18/10,1.35
12/18/10,1.06
12/18/10,1.41
12/18/10,0.724
12/18/10,0.933
12/18/10,2.29
12/18/10,6.9
12/18/10,0.23
12/18/10,0.23
12/18/10,0.591
12/18/10,1.26
12/18/10,0.23
12/18/10,0.269
12/18/10,0.23
12/18/10,0.23
12/18/10,0.332
12/18/10,0.555
12/18/10,0.426
12/18/10,2.68
12/18/10,2.15
12/18/10,5.13
12/18/10,0.336
12/18/10,0.506
12/18/10,2.28
12/18/10,0.462
12/18/10,0.412
12/18/10,3.29
1/13/11,0.3
1/13/11,1.2
1/13/11,41
1/13/11,6.3
1/13/11,16
1/13/11,0.6
1/15/11,0.358
1/15/11,7.4
1/15/11,3.74
1/15/11,0.629
1/15/11,3.47
1/15/11,2.97
1/15/11,0.251
1/15/11,1.17
1/15/11,0.23
1/15/11,1.38
1/15/11,0.854
1/15/11,3.38
1/15/11,0.93
1/15/11,0.23
1/15/11,1.5
1/15/11,0.765
1/15/11,2.05
1/15/11,2.61
1/15/11,6.46
1/15/11,8.19
1/15/11,4.17
1/15/11,5.82
1/15/11,3.54
1/15/11,0.256
1/15/11,10.1
1/15/11,0.23
1/15/11,2.83
1/15/11,0.586
2/10/11,17
2/10/11,1.1
2/10/11,0.9
2/10/11,35
2/10/11,8.3
2/10/11,0.17
2/12/11,0.23
2/12/11,8.64
2/12/11,0.23
2/12/11,0.37
2/12/11,0.23
2/12/11,3.18
2/12/11,1.48
2/12/11,0.338
2/12/11,8.92
2/12/11,0.23
2/12/11,6.01
2/12/11,0.23
2/12/11,0.268
2/12/11,0.295
2/12/11,3.49
2/12/11,1.53
2/12/11,6.1
2/12/11,0.23
2/12/11,0.4
2/12/11,7.6
2/12/11,0.412
2/12/11,0.623
2/12/11,0.884
2/12/11,2.52
2/12/11,4.01
2/12/11,5.95
2/12/11,0.946
2/12/11,0.23
2/12/11,0.323
2/12/11,0.23
3/2/11,2.2
3/2/11,3.18
3/2/11,3.18
3/19/11,5.02
3/19/11,0.958
3/19/11,2.81
3/19/11,2.72
3/19/11,0.37
3/19/11,8.6
3/19/11,0.23
3/19/11,0.23
3/19/11,0.381
3/19/11,1.98
3/19/11,6.75
3/19/11,6.98
3/19/11,0.268
3/19/11,0.23
3/19/11,0.23
3/19/11,0.365
3/19/11,4.49
3/19/11,0.23
3/19/11,1.41
3/19/11,2.47
3/19/11,0.902
3/19/11,2.29
3/19/11,0.23
3/19/11,1.73
3/19/11,2.19
3/24/11,1.3
3/24/11,4.4
3/24/11,0.25
3/24/11,0.19
3/24/11,1.4
3/24/11,0.59
3/24/11,0.18
4/5/11,0.132
4/12/11,0.172
4/12/11,0.128
4/13/11,3.38
4/13/11,3.03
4/13/11,2.61
4/16/11,1.36
4/16/11,0.23
4/16/11,0.446
4/16/11,1.13
4/16/11,6.74
4/16/11,0.23
4/16/11,0.743
4/16/11,4.66
4/16/11,1.3
4/16/11,0.23
4/16/11,0.23
4/16/11,5.9
4/16/11,1.48
4/16/11,0.272
4/16/11,1.11
4/16/11,4
4/16/11,0.311
4/16/11,0.347
4/16/11,6.27
4/16/11,0.49
4/16/11,2.84
4/16/11,4.18
4/16/11,0.244
4/16/11,0.23
4/16/11,2.83
4/16/11,4.19
4/16/11,0.376
4/16/11,0.23
4/16/11,0.767
4/21/11,0.148
4/21/11,0.155
4/21/11,6.6
4/21/11,37
4/21/11,0.054
4/21/11,0.82
4/21/11,12
4/21/11,2.6
4/21/11,0.5
4/26/11,0.119
4/26/11,0.118
5/3/11,0.114
5/3/11,0.115
5/10/11,0.119
5/10/11,0.121
5/11/11,3.06
5/11/11,2.7
5/11/11,2.84
5/17/11,0.115
5/17/11,0.119
5/21/11,0.23
5/21/11,0.885
5/21/11,5.75
5/21/11,0.516
5/21/11,1.66
5/21/11,3.52
5/21/11,0.452
5/21/11,0.269
5/21/11,2.62
5/21/11,0.319
5/21/11,0.906
5/21/11,0.812
5/21/11,0.23
5/21/11,0.439
5/21/11,0.363
5/21/11,5.87
5/21/11,0.688
5/21/11,3.07
5/21/11,5.81
5/21/11,0.23
5/21/11,2.69
5/21/11,2.61
5/21/11,0.373
5/21/11,1.46
5/21/11,0.551
5/21/11,0.35
5/21/11,2.17
5/21/11,1.1
5/24/11,0.123
5/24/11,0.126
5/25/11,19
5/25/11,1.6
5/25/11,9.1
5/25/11,0.15
5/25/11,0.72
5/25/11,44
5/25/11,0.069
5/31/11,0.12
5/31/11,0.124
6/7/11,0.14
6/7/11,0.139
6/7/11,0.202
6/7/11,0.207
6/11/11,0.669
6/11/11,3.3
6/11/11,6.4
6/11/11,0.23
6/11/11,3.28
6/11/11,0.23
6/11/11,2.99
6/11/11,0.23
6/11/11,0.23
6/11/11,3.08
6/11/11,1.01
6/11/11,0.23
6/11/11,6.16
6/11/11,0.528
6/11/11,3.92
6/11/11,6.8
6/11/11,1.6
6/11/11,0.24
6/11/11,0.23
6/11/11,0.23
6/11/11,0.23
6/11/11,0.756
6/11/11,0.23
6/11/11,0.23
6/11/11,0.33
6/11/11,0.23
6/21/11,0.64
6/21/11,0.99
6/21/11,0.49
6/23/11,43
6/23/11,21
6/23/11,0.21
6/23/11,1.6
6/23/11,15
6/23/11,1.1
7/7/11,0.164
7/7/11,0.168
7/16/11,1.37
7/16/11,3.16
7/16/11,6.22
7/16/11,0.23
7/16/11,0.715
7/16/11,0.243
7/16/11,1.29
7/16/11,6.09
7/16/11,0.689
7/16/11,0.273
7/16/11,2.2
7/16/11,0.075
7/16/11,0.23
7/16/11,1.55
7/16/11,0.23
7/16/11,0.23
7/16/11,2.12
7/16/11,0.23
7/16/11,0.416
7/16/11,2.64
7/16/11,1.3
7/16/11,0.23
7/16/11,0.23
7/21/11,6.6
7/21/11,18
7/21/11,41
7/21/11,0.099
7/26/11,2.6
7/26/11,0.96
8/16/11,0.2
8/16/11,7.8
8/16/11,39
8/16/11,15
8/16/11,0.061
8/18/11,0.207
8/18/11,0.236
8/29/11,1.07
8/29/11,2.85
9/10/11,2.13
9/10/11,1.29
9/10/11,0.348
9/10/11,1.33
9/10/11,0.23
9/10/11,1.09
9/10/11,4.84
9/10/11,1.67
9/10/11,0.23
9/10/11,3.69
9/10/11,0.669
9/10/11,0.267
9/10/11,1.91
9/10/11,0.23
9/10/11,1.91
9/10/11,0.63
9/10/11,4.24
9/10/11,0.23
9/10/11,5.24
9/10/11,0.23
9/10/11,0.568
9/10/11,1.1
9/10/11,0.23
9/10/11,1.32
9/14/11,0.403
9/16/11,0.208
9/19/11,0.173
9/19/11,0.193
9/22/11,0.153
9/22/11,22
9/22/11,7.7
9/22/11,0.068
9/22/11,17
9/22/11,0.2
10/3/11,1.46
10/3/11,3.69
10/15/11,5.37
10/15/11,6.68
10/15/11,0.331
10/15/11,0.23
10/15/11,0.675
10/15/11,0.23
10/15/11,0.23
10/15/11,0.363
10/15/11,0.296
10/15/11,0.63
10/15/11,0.272
10/15/11,0.283
10/15/11,2.93
10/15/11,0.463
10/15/11,1.09
10/15/11,0.23
10/15/11,2.11
10/15/11,0.235
10/15/11,0.23
10/15/11,1.26
10/15/11,3.02
10/15/11,0.34
10/15/11,0.23
10/15/11,0.23
10/15/11,0.23
10/18/11,0.255
10/18/11,0.275
10/20/11,35
10/20/11,11
10/20/11,6.8
10/20/11,0.087
10/20/11,0.47
11/16/11,14
11/16/11,0.4
11/16/11,3.2
11/16/11,34
11/16/11,8.9
11/16/11,1.4
11/19/11,0.933
11/19/11,3.33
11/19/11,0.894
11/19/11,2.92
11/19/11,0.23
11/19/11,0.503
11/19/11,1.98
11/19/11,0.41
11/19/11,2.55
11/19/11,0.989
11/19/11,6.17
11/19/11,6.73
11/19/11,0.438
11/19/11,0.23
11/19/11,0.23
11/19/11,0.836
11/19/11,0.323
11/19/11,0.231
11/19/11,6.86
11/19/11,0.406
11/19/11,0.477
11/19/11,0.23
11/19/11,0.23
12/13/11,34
12/13/11,1.8
12/13/11,9.3
12/13/11,16
12/13/11,0.51
12/13/11,0.58
1/20/12,0.41
1/20/12,0.59
1/20/12,0.35
1/21/12,0.83
1/21/12,1.2
1/21/12,0.92
1/21/12,0.78
1/21/12,1
1/31/12,0.22
1/31/12,0.25
1/31/12,0.19
1/31/12,0.27
2/25/12,0.23
2/25/12,0.679
2/25/12,5.33
2/25/12,0.23
2/25/12,0.298
2/25/12,0.256
2/25/12,3.41
2/25/12,0.366
2/25/12,0.23
2/25/12,0.23
2/25/12,0.23
2/25/12,0.23
2/25/12,0.596
2/25/12,0.744
2/25/12,0.741
2/25/12,6.06
2/25/12,0.23
2/25/12,6.78
2/25/12,0.73
2/25/12,6.06
2/25/12,0.23
2/25/12,0.556
2/25/12,0.23
2/25/12,0.23
2/25/12,3.01
2/29/12,0.33
2/29/12,0.42
2/29/12,0.17
2/29/12,0.12
2/29/12,0.12
2/29/12,1.2
2/29/12,0.18
2/29/12,0.057
3/13/12,0.3
3/13/12,0.17
3/13/12,5.3
3/13/12,0.23
3/13/12,0.25
3/13/12,0.12
3/14/12,0.17
3/14/12,0.14
3/14/12,0.14
3/14/12,0.19
3/14/12,0.26
3/14/12,0.46
3/16/12,0.24
3/16/12,0.18
3/16/12,0.38
3/16/12,0.6
3/16/12,1.2
3/17/12,1.17
3/17/12,0.612
3/17/12,5.81
3/17/12,0.23
3/17/12,0.76
3/17/12,0.23
3/17/12,5.34
3/17/12,0.675
3/17/12,0.781
3/17/12,4.83
3/17/12,0.234
3/17/12,2.17
3/17/12,0.362
3/17/12,0.383
3/17/12,0.23
3/17/12,0.337
3/17/12,1.48
3/17/12,0.231
3/17/12,7.39
3/17/12,0.23
3/17/12,2.37
3/17/12,0.315
3/17/12,2.54
3/17/12,1.09
3/17/12,1.59
3/17/12,0.371
3/17/12,0.59
3/17/12,0.85
3/17/12,0.56
3/24/12,0.56
3/24/12,0.21
3/24/12,0.31
3/25/12,0.34
3/27/12,0.397
3/27/12,0.394
3/27/12,1.9
3/28/12,0.66
3/28/12,0.77
3/28/12,0.58
4/3/12,0.387
4/3/12,0.389
4/10/12,0.381
4/10/12,0.382
4/12/12,0.46
4/12/12,0.42
4/12/12,1.1
4/12/12,0.46
4/12/12,1
4/12/12,1
4/13/12,0.37
4/13/12,0.25
4/13/12,0.23
4/13/12,0.2
4/17/12,0.334
4/17/12,0.341
4/21/12,5.34
4/21/12,4.26
4/21/12,4.79
4/21/12,0.255
4/21/12,1.64
4/21/12,0.889
4/21/12,0.596
4/21/12,1
4/21/12,2.48
4/21/12,0.317
4/21/12,4.41
4/21/12,0.332
4/21/12,0.349
4/21/12,5.29
4/21/12,0.233
4/21/12,0.391
4/21/12,2.61
4/21/12,2.84
4/21/12,0.361
4/21/12,0.23
4/21/12,2.11
4/21/12,0.23
4/21/12,0.23
4/21/12,3.53
4/21/12,2.66
4/21/12,0.23
4/21/12,0.23
4/24/12,0.361
4/24/12,0.365
5/1/12,0.278
5/1/12,0.277
5/2/12,0.0573
5/8/12,0.26
5/8/12,0.259
5/14/12,0.41
5/14/12,0.42
5/14/12,0.23
5/14/12,0.071
5/14/12,0.36
5/14/12,0
5/15/12,0.248
5/15/12,0.251
5/15/12,0.231
5/15/12,0.08
5/16/12,0.07
5/16/12,0.04
5/16/12,0.06
5/16/12,0.06
5/16/12,0.246
5/17/12,0.08
5/17/12,0.04
5/19/12,0.23
5/19/12,0.905
5/19/12,2.03
5/19/12,0.292
5/19/12,0.432
5/19/12,0.277
5/19/12,0.23
5/19/12,1.83
5/19/12,0.23
5/19/12,0.23
5/19/12,0.513
5/19/12,0.23
5/19/12,1.58
5/19/12,0.23
5/19/12,0.23
5/19/12,0.23
5/19/12,0.23
5/19/12,0.23
5/19/12,1.81
5/19/12,0.23
5/19/12,5.17
5/19/12,0.23
5/19/12,3.76
5/19/12,5.16
5/19/12,0.23
5/19/12,1.01
5/19/12,0.23
5/21/12,2.41
5/21/12,0.152
5/21/12,0.226
5/22/12,0.248
5/22/12,2.21
5/22/12,0.295
5/22/12,0.292
5/22/12,12.45
5/22/12,0.23
5/22/12,16.81
5/23/12,1.38
5/23/12,0.04
5/23/12,0.04
5/23/12,0.0407
5/23/12,0.04
5/23/12,0.16
5/23/12,0.248
5/29/12,0.345
5/29/12,0.346
6/5/12,0.14
6/5/12,0.18
6/6/12,0.27
6/6/12,0.14
6/7/12,0.14
6/11/12,1.88
6/11/12,0.18
6/12/12,0.36
6/12/12,0.19
6/13/12,0.277
6/19/12,1.24
6/19/12,0.82
6/19/12,0.09
6/19/12,4.31
6/19/12,0.08
6/19/12,6.36
6/19/12,6.55
6/19/12,6.39
6/19/12,6.79
6/19/12,0.43
6/19/12,0.334
6/23/12,0.346
6/23/12,4.92
6/23/12,0.23
6/23/12,3.84
6/23/12,1.58
6/23/12,0.23
6/23/12,5.32
6/23/12,1.15
6/23/12,0.23
6/23/12,1.09
6/23/12,0.23
6/23/12,0.23
6/23/12,0.23
6/23/12,0.23
6/23/12,3.96
6/23/12,1.23
6/23/12,0.625
6/23/12,0.23
6/23/12,0.23
6/23/12,0.23
6/23/12,0.429
6/23/12,1.16
6/23/12,0.23
6/25/12,0.236
6/26/12,6.29
6/26/12,0.09
6/26/12,3.97
6/26/12,0.04
6/26/12,0.05
6/26/12,4.31
6/26/12,0.04
6/26/12,0.69
6/26/12,0.04
6/26/12,1.21
6/26/12,1.04
6/26/12,0.2
6/27/12,0.026
6/27/12,0.064
6/27/12,0.26
6/27/12,0.056
6/27/12,0.32
7/8/12,0.07
7/8/12,6.1
7/8/12,2.31
7/8/12,0.6
7/8/12,0.33
7/8/12,0.06
7/8/12,1.06
7/8/12,0.04
7/8/12,0.18
7/9/12,2.1
7/11/12,0.0071
7/11/12,0.5
7/11/12,1.8
7/21/12,0.23
7/21/12,0.294
7/21/12,2.39
7/21/12,0.23
7/21/12,0.23
7/21/12,0.23
7/21/12,0.23
7/21/12,0.541
7/21/12,0.504
7/21/12,0.23
7/21/12,1.55
7/21/12,0.23
7/21/12,0.457
7/21/12,0.23
7/21/12,1.46
7/21/12,5.39
7/21/12,0.23
7/21/12,1.15
7/21/12,1.89
7/21/12,6.71
7/21/12,4.73
7/21/12,0.786
7/21/12,0.23
7/23/12,0.06
7/23/12,0.1
7/25/12,1.1
7/25/12,0.059
7/25/12,0.33
7/25/12,0
7/25/12,0.035
8/15/12,0.22
8/15/12,0.014
8/15/12,0
8/15/12,0.15
8/15/12,0.049
8/16/12,0.022
8/18/12,0.23
8/18/12,0.23
8/18/12,0.23
8/18/12,0.451
8/18/12,0.23
8/18/12,5.38
8/18/12,0.604
8/18/12,1.11
8/18/12,0.383
8/18/12,0.61
8/18/12,0.23
8/18/12,0.23
8/18/12,0.23
8/18/12,0.23
8/18/12,1.57
8/18/12,3.74
8/18/12,0.23
8/18/12,0.259
8/18/12,4.38
8/18/12,1.09
8/18/12,0.23
8/18/12,0.658
8/18/12,0.23
8/18/12,0.23
8/23/12,0.028
8/28/12,0.005
9/4/12,0.98
9/4/12,0.057
9/4/12,0.29
9/13/12,0.24
9/22/12,0.373
9/22/12,5.61
9/22/12,0.866
9/22/12,0.23
9/22/12,0.501
9/22/12,1.8
9/22/12,0.23
9/22/12,1.33
9/22/12,4.21
9/22/12,0.23
9/22/12,1.25
9/22/12,0.23
9/22/12,1.03
9/22/12,0.23
9/22/12,3.94
9/22/12,0.23
9/22/12,0.23
9/22/12,0.23
9/22/12,1.07
9/22/12,0.23
9/22/12,0.23
9/22/12,0.898
9/22/12,0.23
9/22/12,0.23
10/9/12,0.068
10/9/12,0.065
10/9/12,0.062
10/9/12,0.077
10/16/12,0.045
10/30/12,0.49
10/30/12,0
10/30/12,0.12
10/30/12,0.043
10/30/12,0.085
10/30/12,0
11/13/12,0
11/13/12,0.09
11/13/12,0.048
11/13/12,0.14
11/15/12,0.077
11/15/12,0.0098
11/15/12,0.056
11/17/12,0.294
11/17/12,3.87
11/17/12,0.846
11/17/12,0.263
11/17/12,2.94
11/17/12,1.07
11/17/12,0.23
11/17/12,0.641
11/17/12,3.48
11/17/12,0.23
11/17/12,1.01
11/17/12,6.25
11/17/12,0.23
11/17/12,6.06
11/17/12,0.23
11/17/12,0.948
11/17/12,5.32
11/17/12,6.26
11/17/12,0.28
11/17/12,0.917
11/17/12,0.23
11/20/12,0.55
11/20/12,0.0055
11/20/12,0.035
11/20/12,0.07
11/21/12,0.16
11/21/12,0.24
11/21/12,0.23
11/21/12,0.19
11/30/12,0.76
11/30/12,1
11/30/12,0.13
11/30/12,2.8
11/30/12,0.58
11/30/12,0.28
11/30/12,0.46
11/30/12,0.3
11/30/12,0.33
11/30/12,0.45
11/30/12,0.66
11/30/12,0.32
11/30/12,0.28
12/2/12,0.15
12/2/12,0.24
12/2/12,0.25
12/2/12,0.17
12/2/12,0.37
12/4/12,0.09
12/4/12,0.046
12/4/12,0.03
12/4/12,0.13
12/4/12,0.074
12/5/12,1.4
12/5/12,1.4
12/5/12,4.8
12/5/12,1.4
12/5/12,3.4
12/5/12,4
12/6/12,0.89
12/15/12,2.44
12/15/12,0.707
12/15/12,5.5
12/15/12,0.866
12/15/12,0.696
12/15/12,2.2
12/15/12,2.68
12/15/12,0.87
12/15/12,0.982
12/15/12,0.891
12/15/12,1.38
12/15/12,3.05
12/15/12,1.08
12/15/12,0.709
12/15/12,0.72
12/15/12,2.13
12/15/12,0.259
12/15/12,0.822
12/15/12,0.546
12/15/12,1.21
12/15/12,0.23
12/15/12,1.38
12/15/12,2.8
12/27/12,0.78
12/27/12,0.58
12/27/12,0.83
12/27/12,0.13
12/27/12,0.13
12/27/12,0.055
1/8/13,0.7
1/8/13,0.052
1/8/13,0.083
1/23/13,0.65
1/23/13,0.018
1/23/13,0.074
1/23/13,0.016
1/23/13,0.02
1/23/13,0.013
1/23/13,0.26
1/25/13,0.31
1/26/13,1.45
1/26/13,0.954
1/26/13,0.801
1/26/13,1.42
1/26/13,0.792
1/26/13,0.954
1/26/13,1.55
1/26/13,2.22
1/26/13,1.61
1/26/13,0.362
1/26/13,0.901
1/26/13,0.866
1/26/13,0.912
1/26/13,2.66
1/26/13,1.84
1/26/13,0.409
1/26/13,0.602
1/26/13,0.549
1/26/13,0.23
1/26/13,0.55
1/26/13,1.6
1/26/13,0.784
1/26/13,0.753
1/26/13,3.22
1/26/13,0.593
1/26/13,0.79
1/26/13,0.56
2/7/13,0.11
2/8/13,0.15
2/12/13,0.005
2/12/13,0.051
2/12/13,0.016
2/12/13,0.65
2/12/13,0.017
2/18/13,0.15
2/20/13,0.035
2/20/13,0.079
2/20/13,0.036
2/20/13,0.5
2/20/13,0.11
2/20/13,0.21
2/23/13,0.535
2/23/13,0.964
2/23/13,0.834
2/23/13,4.51
2/23/13,0.518
2/23/13,0.23
2/23/13,0.271
2/23/13,0.23
2/23/13,0.486
2/23/13,0.23
2/23/13,0.594
2/23/13,2.17
2/23/13,0.755
2/23/13,0.266
2/23/13,0.48
2/23/13,0.249
2/23/13,0.23
2/23/13,0.23
2/23/13,0.23
2/23/13,4.8
2/23/13,4.16
2/23/13,0.23
2/23/13,0.23
2/23/13,1.2
2/23/13,4.06
2/23/13,0.23
2/23/13,0.701
2/23/13,0.23
3/7/13,0.06
3/7/13,0.05
3/8/13,0.1
3/8/13,0.1
3/12/13,0.0097
3/12/13,0.076
3/12/13,0.042
3/12/13,0.0054
3/16/13,0.785
3/16/13,0.798
3/16/13,0.673
3/16/13,0.158
3/16/13,0.748
3/16/13,2.38
3/16/13,0.352
3/16/13,0.136
3/16/13,0.381
3/16/13,0.134
3/16/13,1.01
3/16/13,0.322
3/16/13,0.426
3/16/13,0.355
3/16/13,0.74
3/16/13,0.077
3/16/13,1.31
3/16/13,4.67
3/16/13,5.62
3/16/13,2.61
3/16/13,4.25
3/16/13,5.23
3/16/13,0.172
3/16/13,0.554
3/16/13,0.051
3/20/13,0.0069
3/20/13,0.0044
3/20/13,0.082
3/20/13,0.033
4/4/13,0.24
4/4/13,0.22
4/4/13,0.21
4/4/13,0.37
4/4/13,2.2
4/4/13,2.2
4/4/13,2.3
4/4/13,2.2
4/20/13,0.23
4/20/13,0.23
4/20/13,0.285
4/20/13,1.93
4/20/13,0.23
4/20/13,0.23
4/20/13,0.23
4/20/13,0.474
4/20/13,0.23
4/20/13,4.68
4/20/13,0.23
4/20/13,1.73
4/20/13,0.766
4/20/13,0.23
4/20/13,0.23
4/20/13,1.36
4/20/13,0.23
4/20/13,0.319
4/20/13,2.18
4/20/13,0.23
4/20/13,4.76
4/20/13,0.23
4/20/13,0.23
4/20/13,0.23
4/20/13,0.23
4/20/13,0.23
4/20/13,0.23
4/29/13,0.34
4/29/13,0.69
4/30/13,0.02
4/30/13,0.74
4/30/13,0.02
5/1/13,0.09
5/1/13,0.03
5/1/13,0.04
5/1/13,0.17
